i,j,r,z,p,T,rho,mu,tc,cp,x_N2,x_SiH4,x_H2,omega_N2,omega_SiH4,omega_H2,D_eff_N2,D_eff_SiH4,D_eff_H2,vz,vr
11,39,0.06355263157894736,0.2683018867924528,133.01294142391382,341.5126245399872,0.001312850206991394,1.947057077032209e-05,0.029411005424266525,1045.6602989320072,0.9872889332156219,0.011462476931938585,0.001248589852439369,0.9867724742607864,0.0131375281617859,8.999757742766807e-05,0.01757050591128135,0.016267197894788504,0.0679661760939051,-2.0793290371845154,0.051737647608613796
11,40,0.06355263157894736,0.2750943396226415,133.0121194683078,336.64426836008244,0.0013317364482695177,1.9289690774011265e-05,0.02912257408514582,1044.6874422316712,0.987345453946545,0.011349044208303584,0.0013055018451512608,0.9868974715969713,0.013008422112226838,9.410629080189775e-05,0.01716530670811539,0.015827813432348094,0.06624247646988872,-2.2479007247147806,-0.12223491564083516
11,41,0.06355263157894736,0.2818867924528302,133.01160336980072,332.0055712646163,0.0013502514922837947,1.9116954107333997e-05,0.028847307601334797,1043.7603776700507,0.987404529206465,0.011237539665470945,0.0013579311280639387,0.9870206568222818,0.01288145119353782,9.789198418036051e-05,0.01677839530301275,0.015411889162937726,0.06461106008410224,-2.3490915750405006,-0.3246512200538666
11,42,0.06355263157894736,0.28867924528301886,133.0113845426514,327.57440322753655,0.0013684327147413175,1.8951454988792514e-05,0.028584112496832417,1042.883701971218,0.9874478801913806,0.011143683320763096,0.001408436487856367,0.9871238218500337,0.01277463912724874,0.00010153902271764323,0.01640826841497069,0.015017086499592543,0.06306240223150214,-2.37713408001603,-0.542869780077216
11,43,0.06355263157894736,0.29547169811320756,133.0114221335451,323.3290496316261,0.0013863219333978957,1.8792336670204104e-05,0.028331974997750822,1042.0599892695816,0.9874615092433653,0.011078205752370125,0.0014602850042645416,0.9871944057207229,0.012700311244337115,0.00010528303494004027,0.016054398690915957,0.014641178375098318,0.06158748752614081,-2.3301659007085944,-0.7624971608209451
11,44,0.06355263157894736,0.3022641509433962,133.01164423549145,319.2481428630542,0.00140396633683749,1.8638772700899193e-05,0.02808991784431192,1041.290541417741,0.987434183522309,0.011048764139898243,0.0015170523377927188,0.9872233374881274,0.012667280456403444,0.00010938205546907142,0.01571665026277984,0.014282031644612834,0.06017772362331751,-2.2090044315301,-0.9664522415925751
11,45,0.06355263157894736,0.3090566037735849,133.01195493139207,315.31058887364645,0.001421419619219214,1.8489944874119253e-05,0.027856957035249777,1040.5761813959866,0.9873554297585299,0.011062282667779593,0.001582287573690591,0.9872023859780877,0.012683521716568662,0.00011409230534360459,0.015394660186800762,0.013937590640488188,0.05882485384765666,-2.018041163978585,-1.1353171890278104
11,46,0.06355263157894736,0.3158490566037736,133.012248513179,311.4954851419848,0.0014387434536763384,1.8345025215073256e-05,0.027632042086653152,1039.9175471803705,0.9872141591946842,0.011126800830138039,0.001659039975177589,0.9871220829258011,0.012758283079845915,0.0001196339943530076,0.015087151207526779,0.013605859331035097,0.057520878319436815,-1.7661356238407158,-1.248247992456621
11,47,0.06355263157894736,0.32264150943396225,133.0124273997986,307.7820245626636,0.0014560095274725286,1.8203164818916905e-05,0.027413963018900644,1039.3146004553573,0.9869984918923145,0.011252465226163024,0.0017490428815225773,0.9869706548945548,0.012903212760741021,0.0001261323447042521,0.01479113741071352,0.01328488022793882,0.05625798666464977,-1.4671654668967293,-1.2841113933456654
11,48,0.06355263157894736,0.32943396226415095,133.01241856933285,304.14937538591647,0.0014733022955194328,1.806350053925041e-05,0.027201206330273862,1038.7646315597292,0.9866983959873245,0.011450335065200101,0.0018512689474754582,0.986735512278833,0.013130974549308555,0.00013351317185846936,0.014501123760949057,0.012972707488926578,0.05502851636494117,-1.1402854827210982,-1.2229454056414433
11,49,0.06355263157894736,0.3362264150943396,133.01218461925532,300.57652550946284,0.001490722082818584,1.792521380163185e-05,0.026991763007797553,1038.2571100269765,0.9863154982761617,0.011724942451390432,0.0019595592724477827,0.9864119712691917,0.013446697174273667,0.00014133155653464196,0.014208839539265581,0.012667371604898038,0.05382498130066937,-0.8102917723742197,-1.0492229580956811
11,50,0.06355263157894736,0.3430188679245283,133.0117275275611,297.04208989592286,0.0015083864023523667,1.7787720076223733e-05,0.02678298030651989,1037.7625674536464,0.9858891502767924,0.01205141146383669,0.0020594382593709846,0.9860297325328474,0.01382172557190525,0.0001485418952472639,0.013904871696758228,0.012366837736162447,0.05264027401945821,-0.5082797009273955,-0.7603661378847825
11,51,0.06355263157894736,0.349811320754717,133.01108780018097,293.5241183156448,0.0015264246027871715,1.7651075174090942e-05,0.026571737527717992,1037.2146266349748,0.985547040048081,0.012327186657736484,0.0021257732941825157,0.9857083608726406,0.014138309426017778,0.00015332970134170946,0.01358376983582605,0.012068975987772835,0.05146815103887324,-0.27159944385135476,-0.38435582317083977
11,52,0.06355263157894736,0.35660377358490564,133.01108780018097,290.0,0.0015449735007455776,1.7516353126873754e-05,0.026355245592527773,1036.501181150441,0.985547040048081,0.012327186657736484,0.0021257732941825157,0.9857083608726406,0.014138309426017778,0.00015332970134170946,0.013250039068766043,0.011771523843201692,0.05030337348968234,-0.1392931429229538,0.0
12,0,0.06907894736842105,0.0033962264150943396,133.05528412706366,1000.0,0.00044853367724830874,4.003510822379697e-05,0.06706162806345567,1176.3556164258737,0.9888118497998278,0.010219025257182837,0.0009691249429894347,0.988218684445941,0.011711466998312561,6.984855574645263e-05,0.11080353892671999,0.10368195467303401,0.4117750121754461,0.0062225730218740715,0.0
12,1,0.06907894736842105,0.010188679245283019,133.05528412706366,967.9284270253311,0.0004635142444551508,3.921540125846499e-05,0.06528856987549961,1170.3571343029746,0.9886016599678975,0.01063928227584279,0.0007590577562597048,0.9877553310618653,0.012189974756324945,5.46941818097622e-05,0.10322448025116533,0.09812518300391207,0.3899192655213326,-0.5871058502498102,3.938535246321596
12,2,0.06907894736842105,0.016981132075471698,133.048893465331,935.4937833056437,0.00047958593405787373,3.837166852568313e-05,0.06350461789984914,1163.7402517578535,0.9886506768517348,0.010643874634253918,0.000705448514011261,0.9877545490429969,0.012194622169017297,5.082878798582285e-05,0.09713585939743306,0.09265570824416905,0.3683968142684533,-1.2297081838233455,6.674050167095525
12,3,0.06907894736842105,0.023773584905660377,133.04299317630193,903.1412932929254,0.0004967696907982898,3.751081365062004e-05,0.06171529632488798,1157.1253857801123,0.9887150364934421,0.01063708030687413,0.0006478831996837722,0.9877671215716096,0.012186199765597166,4.667866279329806e-05,0.0912210703461263,0.0873333893475465,0.34745621026979484,-2.3514468412791234,8.375578459177536
12,4,0.06907894736842105,0.030566037735849056,133.03682194941766,871.2502814591701,0.0005149527049232779,3.6643503743263175e-05,0.0599430884797561,1150.5853002291853,0.9887950876994664,0.010610196982064076,0.0005947153184694914,0.9878023037662335,0.012154850151218711,4.284608254781057e-05,0.08559260609239937,0.08221833293443216,0.32733250670328984,-3.782372468203461,9.24297825309186
12,5,0.06907894736842105,0.03735849056603774,133.02992968464503,840.1166439156922,0.0005340279890959296,3.5778879748082565e-05,0.05820507017372399,1144.1803060101156,0.9888914211569404,0.01056115591297011,0.0005474229300895493,0.9878623363287223,0.012098226199676534,3.943747160109935e-05,0.08029175542710652,0.07735084353527695,0.30818414513513215,-5.366282605713165,9.483154014375561
12,6,0.06907894736842105,0.04415094339622641,133.02219775170408,809.9511639576904,0.0005539004822865257,3.492423891580259e-05,0.056513772199538403,1137.9611056359042,0.9890000475081331,0.010493760572976577,0.0005061919188903023,0.9879428524371292,0.012020681491360947,3.6466071509824666e-05,0.07533224933519382,0.07275355547702053,0.2900999166749659,-6.971049189786846,9.26886680161465
12,7,0.06907894736842105,0.0509433962264151,133.0138157450249,780.8905641972481,0.0005744896095447392,3.4085111439706804e-05,0.05487773862174884,1131.966708474897,0.9891142679020403,0.010414964775839667,0.0004707673221200205,0.9880359202594754,0.011930166379213465,3.391336131110299e-05,0.07071181336381524,0.06843510943501768,0.2731134551548864,-8.492506408931291,8.719193072625586
12,8,0.06907894736842105,0.05773584905660377,133.00521350825593,753.0132864453985,0.000595728522198289,3.326552782962101e-05,0.05330225921410223,1126.223228071364,0.9892273025284929,0.010332091600117761,0.00044060587138930614,0.9881332104681564,0.011835049457305144,3.1740074538433955e-05,0.06641830060584324,0.06439411093193771,0.25721896857509974,-9.85042203104477,7.908661616175013
12,9,0.06907894736842105,0.06452830188679246,132.99696380464565,726.3550434637231,0.0006175614940839894,3.246833282159859e-05,0.05179016016881,1120.7448865057304,0.9893338230361873,0.010251182295609224,0.0004149946682034927,0.9882278740493179,0.011742231194189214,2.9894756492965162e-05,0.06243410479420107,0.060622581244258435,0.24238487605144657,-10.982660549269834,6.889654328848801
12,10,0.06907894736842105,0.07132075471698113,132.98967319352707,700.9218608434867,0.0006399406693054034,3.1695471680238806e-05,0.05034251629379942,1115.5364663569355,0.9894303289230755,0.010176489125993891,0.0003931819509306431,0.9883151110677819,0.011656565749705116,2.8323182513010967e-05,0.058739273860569714,0.05710861637813297,0.22856425264462393,-11.842349240903452,5.7118430423960955
12,11,0.06907894736842105,0.07811320754716981,132.98387705985448,676.7000305268962,0.0006628228752851078,3.0948222951426387e-05,0.04895921810584148,1110.596041038227,0.9895149116643093,0.010110600302968672,0.0003744880327221067,0.9883920184669003,0.01158100518911399,2.697634398582679e-05,0.055313522238476485,0.05383826957173451,0.21570219634235785,-12.398662529489082,4.431519548210667
12,12,0.06907894736842105,0.08490566037735849,132.97995515794912,653.6632465394454,0.0006861668806801416,3.0227375920138985e-05,0.047639385959545866,1105.9172820313863,0.9895868633074671,0.010054763359555432,0.00035837333297730794,0.988457214649587,0.011516970007362543,2.58153430504389e-05,0.05213736783366594,0.050796796484195016,0.20374069505172993,-12.639137796445974,3.1114386624216124
12,13,0.06907894736842105,0.09169811320754717,132.97808316094586,631.7774972271047,0.000709931287708561,2.953336042210425e-05,0.04638165469617641,1101.4911708491559,0.9896463234995939,0.010009216180496125,0.0003444603199098385,0.9885104591711592,0.011464727860899387,2.4812967941497644e-05,0.049192637203181164,0.047969426536443205,0.19262164303070425,-12.57101802631208,1.8150256112390983
12,14,0.06907894736842105,0.09849056603773584,132.978229762511,611.0043091638462,0.0007340731319872009,2.8866339109118476e-05,0.045184361531810546,1097.3072086239747,0.9896939898982383,0.00997348957193836,0.0003325205298232358,0.988552307853164,0.011423739393297857,2.3952753538206798e-05,0.04646257386073919,0.04534180545622603,0.18228857301632162,-12.220025534972434,0.5989048787301593
12,15,0.06907894736842105,0.10528301886792453,132.9802276738818,591.3028392112413,0.0007585473204435666,2.8226271719445708e-05,0.044045666755232665,1093.3542646613107,0.9897308656718968,0.009946690607388526,0.0003224437207146084,0.9885837913190986,0.011392981925004899,2.322675589660065e-05,0.04393173227299606,0.04290021331308332,0.1726875081388092,-11.626213619338756,-0.4935352996138994
12,16,0.06907894736842105,0.1120754716981132,132.98370868880988,572.6315225610127,0.0007833052828365838,2.7612964282142913e-05,0.042963687425983804,1089.6220783724327,0.9897572673958955,0.009928320483179,0.0003144121209254988,0.98860546522182,0.011371886674289011,2.26481038909036e-05,0.04158649626334289,0.04063175164797332,0.16376765316473726,-10.837645258564281,-1.4254744831830797
12,17,0.06907894736842105,0.11886792452830189,132.98811155917537,554.9484448844023,0.0008082949996811671,2.70261167994973e-05,0.04193641769725807,1086.0979185195529,0.9897760008986446,0.00991554782122773,0.00030845128012761973,0.9886205659559303,0.011357215399632107,2.2218644437599814e-05,0.0394137820457586,0.038524311281066474,0.15548142347835014,-9.90732864552499,-2.1869097871774006
12,18,0.06907894736842105,0.12566037735849056,132.9930264203818,538.2119198993628,0.0008334633502659204,2.6465313694253724e-05,0.040961847958756,1082.7708423814152,0.989788623917336,0.009906735843387375,0.000304640239276663,0.9886309591416933,0.011347096783413132,2.1944074893688014e-05,0.03740128560049343,0.036566492758602,0.14778396745594855,-8.882308184863886,-2.772477090212327
12,19,0.06907894736842105,0.13245283018867926,132.99807788075424,522.3807950481504,0.0008587556688915157,2.593004700262946e-05,0.0400379736927131,1079.6310716546732,0.9897959172493913,0.009900975114392677,0.0003031076362160648,0.9886376743786387,0.011340491956662839,2.1833664698455056e-05,0.03553755758658009,0.03474763434791712,0.14063330657369882,-7.805975948918634,-3.1845077876351287
12,20,0.06907894736842105,0.1392452830188679,133.00295897981846,507.41463361529424,0.0008841163620586334,2.5419732508551837e-05,0.039162804008921685,1076.6697205272535,0.9897980607549189,0.009897904778269637,0.0003040344668114352,0.9886411094846439,0.011336990059870248,2.1900455485883867e-05,0.033811983989463716,0.033057775990785944,0.1339902043957207,-6.716763027061824,-3.432791999920702
12,21,0.06907894736842105,0.1460377358490566,133.00744722485962,493.2738239477899,0.000909489549738314,2.4933721911849893e-05,0.038334368772112354,1073.8786702999394,0.9897946809454743,0.009897658303906464,0.0003076607506192293,0.9886410919975125,0.011336746260324413,2.2161742163076285e-05,0.03221475324836291,0.03148762199301919,0.12781802473961756,-5.64710253787454,-3.533002388274834
12,22,0.06907894736842105,0.1528301886792453,133.01140564368,479.9196456452654,0.0009348196945082566,2.4471312432823845e-05,0.03755072454739032,1071.2505224722618,0.9897848213766118,0.009900883637372834,0.0003142949860152387,0.988636855330486,0.011340504914641324,2.263975487271332e-05,0.030736816678070142,0.030028504311286435,0.12208258923543053,-4.6230612709318795,-3.5045515197415433
12,23,0.06907894736842105,0.15962264150943395,133.0147724087351,467.31430975541224,0.0009600522015106226,2.40317545316127e-05,0.03680995953470475,1068.778603831752,0.9897668502635706,0.009908824751334634,0.00032432498509478176,0.9886269445710828,0.01134969298853742,2.3362440379742422e-05,0.029369841408388497,0.02867234689808322,0.11675203729322658,-3.664612634074315,-3.3683915890370932
12,24,0.06907894736842105,0.16641509433962265,133.01754257463486,455.42098259118427,0.000985133984859769,2.3614258073517696e-05,0.036110197353094786,1066.4570103676117,0.9897383072101674,0.009923465374289307,0.0003382274155433292,0.988609051238966,0.011366584610710901,2.436415032303201e-05,0.028106150142549215,0.02741163102833866,0.1117966888089797,-2.786452250262487,-3.1450265400482422
12,25,0.06907894736842105,0.1732075471698113,133.01974820015906,444.2037977324935,0.0010100140295716722,2.3217997222996736e-05,0.03544959884193891,1064.2806657749522,0.9896957054078676,0.009947724835053991,0.0003565697570783564,0.9885797890214162,0.011394525195693658,2.5685782890237423e-05,0.0269386352312728,0.026239360668540806,0.10718890678855263,-1.9993409588722815,-2.8532544085031604
12,26,0.06907894736842105,0.18,133.02144150134654,433.6278518911246,0.0010346439841966623,2.2842114750505463e-05,0.03482635991490102,1062.245313521369,0.9896343898550536,0.00998561613456083,0.0003799940103855699,0.9885345141686989,0.011438112221630633,2.7373609670419828e-05,0.025860635494548357,0.02514902671008059,0.10290295782345021,-1.311676447441333,-2.5098384590349987
12,27,0.06907894736842105,0.1867924528301887,133.0226790242274,423.65918081643844,0.001058978769844116,2.248572692663386e-05,0.034238704017009305,1060.3473422206457,0.9895486083731705,0.010042220270389859,0.00040917135643963275,0.9884673584164954,0.011503165574229594,2.947600927497032e-05,0.024865778142783408,0.02413457046197124,0.0989148750873033,-0.7306705963651726,-2.129370694470328
12,28,0.06907894736842105,0.19358490566037734,133.02344988124582,414.2647133355431,0.0010829767138762882,2.2147929585000653e-05,0.03368487078255143,1058.5834307645757,0.9894317917773078,0.010123463249130384,0.0004447449735618265,0.9883714885775585,0.011596472075355161,3.203934708627555e-05,0.023947832413415443,0.023190356660240722,0.09520236566694856,-0.26284167447796114,-1.7218092818207067
12,29,0.06907894736842105,0.20037735849056604,133.02382482998678,405.4122061134757,0.001106601482736857,2.1827804097755363e-05,0.033163110245321384,1056.9502067817757,0.9892774040523615,0.010235328556847402,0.0004872673907911626,0.9882400123870766,0.011724884150657963,3.510346226539746e-05,0.023100642837281072,0.022311108520890483,0.09174455907619287,0.0836904488390833,-1.3061812739234133
12,30,0.06907894736842105,0.20716981132075474,133.02375884309765,397.0704135856684,0.001129820044770899,2.15244769826836e-05,0.032671632608118076,1055.4404196908154,0.98908393942929,0.010379241629873397,0.0005368189408365747,0.9880712895109995,0.0118900362994305,3.867418957004947e-05,0.022317879488491323,0.021491923580752605,0.08852220500757507,0.3039424560421654,-0.8969156831808704
12,31,0.06907894736842105,0.21396226415094338,133.02326139060074,389.20878101915014,0.0011526053978166129,2.1237076664788345e-05,0.032208672397243704,1054.0462767603904,0.9888513960946517,0.010555175388846389,0.0005934285165018527,0.9878653448210201,0.012091901509856371,4.275366912359726e-05,0.021593668424373436,0.020728196016331826,0.08551723935956101,0.398108920360905,-0.5116304449217285
12,32,0.06907894736842105,0.22075471698113208,133.02237320669514,381.7977592494431,0.001174935166891569,2.096482260464863e-05,0.03177243570402049,1052.7541243495177,0.9885899063607877,0.01075362975288046,0.0006564638863317111,0.987633093277465,0.01231961027064055,4.729645189454881e-05,0.02092245388065509,0.020015619357391504,0.08271297702163803,0.37183079384076184,-0.16798866558276296
12,33,0.06907894736842105,0.22754716981132073,133.0212047278672,374.80874881490286,0.0011967916926913786,2.0707058330409903e-05,0.03136111310947781,1051.54303923422,0.9883237636249282,0.01095173619054141,0.0007245001845304232,0.9874008073433141,0.012546992596805081,5.22000598807291e-05,0.020299489219627678,0.01935015324143711,0.08009402268160158,0.23514495138414718,0.11631636185637703
12,34,0.06907894736842105,0.23433962264150943,133.01988963758038,368.2141736115728,0.0012181636044171812,2.046306674668136e-05,0.030973057537336496,1050.398860128602,0.9880679138686538,0.011135320572783434,0.0007967655585629169,0.9871847612988783,0.012757829637974616,5.74090631470626e-05,0.019721003337654055,0.01872803744943669,0.07764586536278881,0.0021374205072831744,0.3326380402574357
12,35,0.06907894736842105,0.24113207547169813,133.01838646075515,361.987645799087,0.0012390416205037835,2.0232327249118803e-05,0.030606516291870417,1049.2960164217802,0.9878618488816312,0.011267842284256507,0.0008703088341122428,0.9870269986402648,0.012910290252117469,6.271110761782043e-05,0.019183370952267506,0.018145780140893568,0.07535545751567539,-0.31040266210448364,0.47246158975831565
12,36,0.06907894736842105,0.24792452830188677,133.01679392399663,356.10342462472295,0.0012594264853243984,2.001418836387082e-05,0.03025984217983856,1048.2190593893697,0.9877290212479758,0.011328496512577514,0.0009424822394466402,0.9869515455956278,0.012980538818303466,6.791558606862927e-05,0.01868300592058485,0.017600076202008586,0.07321016468031921,-0.6744528214678033,0.5286045601833085
12,37,0.06907894736842105,0.25471698113207547,133.01520200997425,350.5367536388696,0.0012793274683630064,1.980789367725744e-05,0.029931399888389505,1047.1601987779575,0.9876797484722293,0.011310085235187527,0.0010101662925831908,0.9869669114135402,0.012960290900019402,7.27976864404275e-05,0.018215329715364364,0.017087836158633986,0.07119797320764999,-1.0567709394543525,0.5030929443082012
12,38,0.06907894736842105,0.2615094339622641,133.01372407071202,345.26361860169186,0.0012987631819072422,1.9612515103532092e-05,0.029619646431818324,1046.1228991605878,0.9877025433535017,0.011226422945059933,0.0010710337014385295,0.9870575048894915,0.01286530570784154,7.718940266699111e-05,0.01777515558034714,0.01660616192670712,0.06930725068806348,-1.4250122889760413,0.40294604542160267
12,39,0.06907894736842105,0.2683018867924528,133.01247164477425,340.2607060165442,0.0013177594245409579,1.9427035132423337e-05,0.029323137703054225,1045.116416859931,0.9877723367958218,0.011103732305131838,0.001123930899046357,0.9871934355792655,0.012725557286016414,8.100713471798929e-05,0.01735727531381236,0.016152335769351166,0.06752686839130814,-1.751387014863477,0.23852622123909462
12,40,0.06907894736842105,0.2750943396226415,133.01152711892846,335.5053130415219,0.001336346770696748,1.9250436816313112e-05,0.029040557369148214,1044.150575726094,0.9878608820316359,0.010969979171102954,0.001169138797261157,0.9873426876104479,0.01257304171719083,8.427067236139768e-05,0.01695744239241408,0.015723805121475996,0.06584630617931783,-2.014006725193945,0.023302004920397933
12,41,0.06907894736842105,0.2818867924528302,133.01092534970704,330.97525569250035,0.0013545590711428273,1.9081806001613442e-05,0.028770669197413584,1043.2296677673958,0.9879492894341839,0.010843056766051443,0.001207653799764774,0.9874847012895072,0.012428247175083448,8.705153540940834e-05,0.016572841879048294,0.015318155534860144,0.06425575734461586,-2.198072113668106,-0.22572767829576984
12,42,0.06907894736842105,0.28867924528301886,133.01066525370928,326.6488161880584,0.0013724337864731136,1.8920302336773006e-05,0.028512344135277132,1042.3547701327307,0.9880267275190812,0.010732082875900184,0.0012411896050185877,0.9876088944616948,0.01230163239604425,8.947314226103738e-05,0.01620215838813618,0.014933097039685136,0.06274600557839118,-2.292054306195593,-0.4906988874763443
12,43,0.06907894736842105,0.29547169811320756,133.01071016962214,322.50471641684373,0.0013900123926791244,1.8765085496501366e-05,0.028264617158555837,1041.5286124200682,0.9880792070540861,0.010647618907325752,0.0012731740385881168,0.987702888359011,0.012205328989764536,9.178265122441227e-05,0.01584547207304066,0.014566461452069185,0.061308256467793205,-2.296512512879725,-0.7564169923714374
12,44,0.06907894736842105,0.3022641509433962,133.01098558057626,318.52201754579426,0.0014073411510933092,1.8615366733024977e-05,0.028026556088968743,1040.7515074201544,0.9880981852950852,0.010594620234514494,0.001307194470400344,0.9877607066801154,0.01214505444187279,9.423887801179217e-05,0.015503451908269048,0.014216170163041582,0.05993416120930899,-2.214224135807699,-1.0045464129033612
12,45,0.06907894736842105,0.3090566037735849,133.01138603174417,314.6800443971455,0.001424472441377253,1.8470374752597323e-05,0.02779722063779414,1040.022861572336,0.988077108900081,0.01057618465778129,0.0013467064421376796,0.9877785106676069,0.012124398117805826,9.70912145872394e-05,0.015176643059967344,0.01388021837712204,0.05861570831863927,-2.0509547184153067,-1.2137374437544846
12,46,0.06907894736842105,0.3158490566037736,133.0117911280414,310.9583007098719,0.0014414662052897158,1.8329333673685833e-05,0.027575612373580187,1039.3417857456914,0.9880094730704718,0.01059586627638225,0.001394660653145947,0.9877519811860876,0.01214746614322783,0.00010055267068450496,0.014864813277156979,0.013556658139423033,0.057345136909474,-1.8167061467945655,-1.3607931263986028
12,47,0.06907894736842105,0.32264150943396225,133.0120865331542,307.3363739130112,0.0014583917274665643,1.8191449196338857e-05,0.027360605297247983,1038.706979614659,0.9878880916403309,0.010658981290067676,0.0014529270696015419,0.9876748709870705,0.012220370740018778,0.00010475827291076971,0.01456627679195464,0.01324357947792018,0.05611486461214711,-1.526443147020664,-1.4220229974631926
12,48,0.06907894736842105,0.32943396226415095,133.0121830522724,303.7938242696989,0.0014753299051854954,1.8055907361302764e-05,0.02715084263669002,1038.1155609789218,0.9877063232210516,0.010772367255935623,0.001521309523012871,0.9875393619077935,0.012350944205356339,0.00010969388685015384,0.014277174174417236,0.012939088254173342,0.054917436277302036,-1.2003086355884351,-1.3744887020655219
12,49,0.06907894736842105,0.3362264150943396,133.01202924949527,300.3100529800428,0.001492375858596946,1.7921906745122603e-05,0.026944595248947024,1037.5597852739943,0.987463969367322,0.010940132026348571,0.0015958986063293159,0.9873410703308221,0.012543852412356239,0.00011507725682162298,0.013990949856464641,0.012641278845332676,0.05374552138293913,-0.8639684546263083,-1.1986102836068462
12,50,0.06907894736842105,0.3430188679245283,133.01161524596105,296.86415206347175,0.0015096405837417555,1.778877982292041e-05,0.02673962943507556,1037.0194800174552,0.9871844366159209,0.011148882871863202,0.0016666805122158605,0.9870961624460074,0.012783652135057376,0.00012018541893511475,0.013698907470019703,0.012348202051375167,0.05259203531912114,-0.5496375311246234,-0.8862041749697389
12,51,0.06907894736842105,0.349811320754717,133.010970049893,293.43476275679427,0.0015272482000855507,1.765628629723959e-05,0.02653326229133072,1036.4482697960107,0.986951932450616,0.011332865314033328,0.0017152022353507444,0.9868814671286876,0.012994846289880296,0.00012368658143212068,0.013393333497931188,0.012057837997308144,0.051450492703410816,-0.29721660645900133,-0.45988987408248216
12,52,0.06907894736842105,0.35660377358490564,133.010970049893,290.0,0.0015453365520243737,1.752496091784658e-05,0.026322844970345545,1035.7624871456408,0.986951932450616,0.011332865314033328,0.0017152022353507444,0.9868814671286876,0.012994846289880296,0.00012368658143212068,0.013072324245858483,0.01176803174065129,0.050315111393770165,-0.1517168786043113,0.0
13,0,0.07460526315789473,0.0033962264150943396,133.04955178371355,1000.0,0.00044851584243095315,4.003563430239591e-05,0.06705770889716726,1176.2649590846386,0.9888691869171864,0.01017261270133707,0.0009582003814765059,0.9882727017044857,0.011658237344452331,6.906095106196305e-05,0.11076045018049602,0.10368561434117254,0.41179655977683205,0.0062088462252386945,0.0
13,1,0.07460526315789473,0.010188679245283019,133.04955178371355,966.5284738322363,0.00046416689740671774,3.917991904189447e-05,0.06520848392212528,1169.9834004503748,0.9886594526095818,0.010591969289569928,0.0007485781008483149,0.9878103289838193,0.012135732099643646,5.393891653712402e-05,0.10292983914712062,0.0978897763929996,0.38899900245392693,-0.5343787393379191,4.146230034145132
13,2,0.07460526315789473,0.016981132075471698,133.04347992710564,932.7374027979226,0.0004809846670145645,3.829961713752242e-05,0.06334990825936941,1163.0918132723104,0.9887097605623223,0.010594933215570064,0.0006953062221075322,0.9878113788473966,0.012138523245919202,5.009790668424986e-05,0.09661512930150662,0.09220009750097079,0.3666092284162334,-1.1212795304869654,7.056081117934003
13,3,0.07460526315789473,0.023773584905660377,133.0376437051186,899.1681336400467,0.0004989453754356211,3.7404327436991695e-05,0.06149283399554913,1156.228220203318,0.9887774234959451,0.01058450518689494,0.000638071317159998,0.9878280772371124,0.012125951090041135,4.5971672846457394e-05,0.09051196651718445,0.08669182433467094,0.3449364258654858,-2.164823881350274,8.892819048789335
13,4,0.07460526315789473,0.030566037735849056,133.03138657334472,866.2585627391455,0.0005178991076858763,3.650663214817498e-05,0.059663106765612775,1149.4774902382258,0.9888628342092413,0.010552131210441159,0.000585034580317554,0.9878695259155431,0.012088325467187692,4.2148617269226574e-05,0.08473829272633941,0.08143211161874649,0.3242433881158306,-3.5176459798926847,9.846973814414024
13,5,0.07460526315789473,0.03735849056603774,133.0243293903104,834.3256221619413,0.0005377117910885159,3.56166762824158e-05,0.05787918023857641,1142.9053720247475,0.9889659466832752,0.010496489382921031,0.0005375639338038778,0.9879371205797464,0.012024152197800722,3.872722245289273e-05,0.07933426796996086,0.0764615290377704,0.30468951941841826,-5.033538224145837,10.12340591061618
13,6,0.07460526315789473,0.04415094339622641,133.01639849334524,803.5733570763579,0.0005582718291363314,3.4741997670258756e-05,0.05615344660990369,1136.562854942951,0.9890816555552209,0.010422533710721504,0.0004958107340578069,0.9880251814082158,0.011939100351730203,3.5718240054027653e-05,0.07430862373470565,0.07179858133871907,0.28634724214505003,-6.58134156180561,9.899319905526196
13,7,0.07460526315789473,0.0509433962264151,133.00781927581284,774.1156881403361,0.0005794907309336906,3.3887857277041025e-05,0.05449339284393348,1130.4858283153383,0.9892020503919433,0.010338405500595586,0.0004595441074612528,0.9881244163935218,0.011842478721352502,3.3104885125720385e-05,0.06965255413796377,0.06744572492885872,0.269225741737675,-8.053442532778014,9.3003375868995
13,8,0.07460526315789473,0.05773584905660377,132.99906001922474,746.0015969745747,0.0006012997155086697,3.305774292553519e-05,0.05290283071393302,1124.695339571106,0.9893193940852849,0.010252325151841312,0.00042828076287370015,0.9882254648583273,0.011743682926891584,3.085221478112921e-05,0.06534737310085342,0.06339498301024515,0.25329324202136816,-9.365041796182055,8.407334627547208
13,9,0.07460526315789473,0.06452830188679246,132.99073602486152,719.2367318985184,0.0006236447212931229,3.2253854444498605e-05,0.05138302050596055,1119.1997023695894,0.9894278348390148,0.01017078206470863,0.0004013830962767154,0.98832095884933,0.011650126947996674,2.8914202673242732e-05,0.061369690215221206,0.05963232838824865,0.2384943152788469,-10.449996855493666,7.279229299104847
